recipe_number,recipe_code,recipe_name,comment_id,user_id,user_name,user_reputation,created_at,reply_count,thumbs_up,thumbs_down,stars,best_score,text
23,14600,Buttery Cornbread,sp_aUSaElGf_14600_c_241KlYOZvnNnJLmTaYeweiK3zlP,u_3PMKZNFbFpHc,Joe945,1,2022-01-21 19:20:03,0,6,2,5,713,"Have now made this cornbread recipe at least 20 times over the past couple years. It is an absolute ‘hands-down’ favorite of my family and some (lucky friends), when I serve it with any kind of soup, especially my kielbasa and kale soup. Deelish!"
44,31278,Corn Pudding,sp_aUSaElGf_31278_c_241iazsS2WBOzJVkWTz6Canm5Lw,u_gZ4Myqizw4or,shirleybrown936,1,2022-01-21 22:36:01,0,3,1,5,580,The best ever.  A family favorite added at my house.
3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_241rLv8dV2dsmCucaJmDVBmGgTJ,u_obO2x76YfIcn,Tara138,1,2022-01-21 23:48:01,0,9,2,5,725,"I do a full lb of ground beef, but this is fantastic! Nice spin on potato soup with the change of the regular protein!"
52,27434,Asian Chicken Thighs,sp_aUSaElGf_27434_c_2425nbOMMfU7UqIThUMDtJGrk20,u_8y3wXGFo8PHf,ckbray,10,2022-01-22 01:46:48,0,1,0,5,616,Very delicious. A little too spiced for my family so next time I’ll cut the red pepper flakes in half. Otherwise a very easy dish to make.
13,32480,Basic Homemade Bread,sp_aUSaElGf_32480_c_244S41ZYZ5N24O8ucjv2b3cmN1f,u_Wa4c0tIx2L93,Jack108,1,2022-01-22 21:49:53,0,21,4,5,815,It came out much better than I thought. It was a little to wet at first so I added more flour when kneading. It was delicious. I am no baker but this recipe  gave me hope
10,2912,Zucchini Pizza Casserole,sp_aUSaElGf_2912_c_244SeK05vQIcKEE0slnfN9SP9WR,u_WGTQxIAFF9OB,shawnba,10,2022-01-22 21:54:20,0,12,0,5,868,"We recently made a switch to lower carb eating. This was really good, and anyone who knows me knows how much I intensely dislike zucchini!  I spite of that, I made and enjoyed this dish, and will definitely make it again."
48,9739,Best Ever Potato Soup,sp_aUSaElGf_9739_c_244TbCJYkRrjObArvanTDDm4POn,u_YySDkt9HcDhx,Eric574,1,2022-01-22 22:02:07,0,14,1,4,837,I've been making this soup since the early 80s.  Of course it's better with bacon.  My husband likes to top his with a dollop of sour cream.
1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_244ayUAqmLa9HURYpjXxAQCSPt0,u_rLDRFmNx35zU,Leslie126,1,2022-01-22 23:02:46,0,2,1,5,617,"Best white chili recipe I've had! I served it up with Fritos, sharp cheddar, sour cream, and chopped green onions. Delish!"
81,27626,Skillet Shepherd’s Pie,sp_aUSaElGf_27626_c_244dBACsjxCGKdtRcCG8oVFSND3,u_VCgb3f8gD3rI,Diana254,1,2022-01-22 23:20:54,0,20,0,5,911,The whole family really enjoyed this.  I liked that it was easy to make on a weeknight.  I used a cast iron skilled and then put it in the oven to heat with foil over it.  Then broiled the cheese for the last 5 minutes.
48,9739,Best Ever Potato Soup,sp_aUSaElGf_9739_c_244iE2olsYos1s5LiVq4RUSAmcW,u_ClclcET507N9,Donna2206,110,2022-01-23 00:02:24,1,11,11,5,677,"Saving this one! My moto is ""everything is better with bacon and cheddar"". Definitely not a fan of Velveeta so I will be switching the cheese out and using fresh celery rather than the celery seed because that has a tendency to be overpowering even with a 1/2 tsp, but everything else will remain the same. We love fresh, hot soups in the winter months and I am always looking for something different than the usual suspects."
29,3058,Winning Apple Crisp,sp_aUSaElGf_3058_c_245RV3x4PykJ3Hwwe2DCopnj9id,u_K63NUDV9boKL,Cindy4302,1,2022-01-23 06:14:41,0,2,0,0,694,Just made this and it is super good. We had to add ice cream which just added to it. It doesn't have the soggy as some recipes. Will keep this recipe and make again.
3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_246uLQ6MDmZo1Ji68gWRnfKoiUY,u_F7qQvdhfuhfG,Val460,1,2022-01-23 18:41:40,0,15,1,5,835,"Made this for our Football Sunday in Snowy Upstate New York.   Doubled it as I have 4 grown men, with some Texas toast.  They all loved it,  Guaranteed it will be done by the time the day is over.  Thank you for a great recipe!!!"
46,18345,Simple Au Gratin Potatoes,sp_aUSaElGf_18345_c_249ixkrJ0k2neWnMHVzbvEf880P,u_hF1fYTY7pCgE,Ashley1037,1,2022-01-24 18:37:32,0,9,2,5,775,"These are great! I omitted the onion because no one in my family likes the physical onion but I did add a few teaspoons of onion powder, garlic powder and some fresh parsley to my sauce mixture. Also used 1/2 cheddar and 1/2 mozzarella cheese"
1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_24CHX0TVqhA9SivP1tam6CXh8j5,u_a1kMC63ejmcn,jillanglemyer810,1,2022-01-25 16:21:23,0,3,0,5,706,Best and easiest white chili recipe.
24,957,Sandy’s Chocolate Cake,sp_aUSaElGf_957_c_24EnlHN74T4HWu9zZhj66VJ5l08,u_NzxKafYtbfmp,s_pants,10,2022-01-26 13:46:03,0,10,8,5,687,"I made this gluten and dairy free by substituting a gluten free all purpose blend flour and adding xanthan gum. Used dairy free sour cream and Earth Balance stick butter. Also substituted German chocolate for the semisweet. The cakes were very moist and stuck to the cooling racks a bit, but overall it worked just fine. My dairy-allergic son said he was surprised at how good it was being gluten free. It was his birthday cake and was unsure at first about having it GF, but he had 2 pieces!"
28,12734,Cheesy Ham Chowder,sp_aUSaElGf_12734_c_245G1coXKHdpPRLofitPVvAQSiF,u_As2l2FrEiNVh,Denise549,1,2022-01-26 15:22:16,1,2,0,5,647,"With all of the TOH soup recipes lately, I cannot believe they haven't included this one!  It is absolutely fantastic!  I have been making it since I first saw it in the TOH magazine years ago.  I do use much finer chopped onions (practically minced) and smaller pieces of ham, but I don't change anything as far as ingredients.  You can use canned potatoes and carrots if you are crunched for time.
BUT, how disappointing that the editors have not included this recipe in the all of the soup recipes -- with two posts about the ""80 best soups"", how could this one not make it???  Maybe I missed it...
Anyway, this recipe if a KEEPER!  Yum!"
33,32535,Creamy Grape Salad,sp_aUSaElGf_32535_c_24Ff4KhwR2Sh5vyQ5HWXjrVrql6,u_svhB3RhlUBvY,batemanj,1,2022-01-26 21:04:23,0,16,7,5,740,"I have been making this not as a grape salad but as a fruit dip for years!  I make a double recipe (omitting the brown sugar and nuts) and refrigerate overnight with a variety of different fruits to get dip and fruits very cold before serving. I place in a pretty bowl in the center of a platter with different fruits placed all around the bowl. I use pineapple chunks(fresh or canned), strawberries, grapes, blueberries, apples, navel orange sections, etc., etc.  Whatever fruit you desire! A great family gathering, party, or baby shower dish. We love this as an all fruit dip!!!!"
1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_24Fso1ApihQ91uCmNvhBDDO1k2P,u_cDoX9ujcQEoc,Susannah953,1,2022-01-26 22:57:19,0,0,0,5,404,I make this a lot … my kids and there friends come over and ask me to make this all the time ..
16,41101,Rustic Italian Tortellini Soup,sp_aUSaElGf_41101_c_24FtwzXpbBgKL5RTgtzzvuH1SKt,u_D71Lj0UsPuXw,JLinnGS,1,2022-01-26 23:06:44,0,6,0,5,799,This soup was very good.  I accidentally picked up “Italian diced stewed” tomatoes but it still very good.  I will be making this many more times.  Thanks so much for the recipe.
33,32535,Creamy Grape Salad,sp_aUSaElGf_32535_c_24G7nXedYkEvggE5SfaVnjTJgWe,u_agwYEdpS7pcG,lbloss,1,2022-01-27 01:00:36,0,9,4,5,687,"Not exactly the healthiest “salad”, but oh, so delicious.  I do back off the sugars a bit, because the grapes are usually super sweet.  I've made this several times, and everyone seems to enjoy it."
89,1324,Porcupine Meatballs,sp_aUSaElGf_1324_c_24IA9wtbldirNB2UqY5qllK6gSd,u_MmVuBvE6tSqF,Cheryl335,1,2022-01-27 18:19:54,0,18,13,2,631,"As a rule we love porcupine meatballs, just not this recipe. The 1/2 cup of water with the beef makes them ridiculously soggy, and they don’t hold their shape while browning and end up as mush."
77,16458,Cherry Bars,sp_aUSaElGf_16458_c_24IcStDM36F4d4SUcyQsoc4sjJC,u_J3vgteii0kox,Kerry264,1,2022-01-27 22:12:25,0,9,2,5,766,I baked half a recipe in a 11 x 7 glass baking pan for 40 minutes .  I haven't tried it yet as its still cooling but its golden brown on the top and bottom.  Thanks so much for sharing an easy recipe.  They look delicious!
24,957,Sandy’s Chocolate Cake,sp_aUSaElGf_957_c_24Kql0VDwETL2ZZyqEncBjWZInb,u_kZMRikGBqcKO,Glenda399,1,2022-01-28 17:09:32,0,2,0,5,691,"Excellent chocolate cake, light tender layers with the right taste of chocolate. Easy to make in 9 inch layers or cut recipe in half and make 6 inch layers.  Thank you Sandy!"
64,12700,Big Soft Ginger Cookies,sp_aUSaElGf_12700_c_24LDgXEfsbwBm6URrgFXHLHNsLJ,u_8otqEHL1wOWG,choy,1,2022-01-28 20:18:04,0,1,1,5,556,"So yummy with a cup of tea.  Nice and spicy, better the next day."
73,41095,Contest-Winning New England Clam Chowder,sp_aUSaElGf_41095_c_24Le6sGlMVd28gyrdjJyrVe0dZJ,u_M0Pf2xhDdRqw,PSibley1970,1,2022-01-28 23:55:21,0,3,1,5,661,This was delicious…. Lots of layers with the flavors - beginning withe the bacon - to the potatoes to the onions to the clams…. Perfect for a cold night.  Raves from everyone who ate it..  Ready for me to make again.
16,41101,Rustic Italian Tortellini Soup,sp_aUSaElGf_41101_c_24OQpheBhL8zouWS8Yk4CX7G2xB,u_MJmOeIR3aOHU,acgmellor,1,2022-01-29 23:35:38,0,4,5,5,576,"We love this recipe!  Even my very picky teenage sons gobbles it up.  I sub one package of frozen spinach (12 oz), 1/2 package of frozen tortellini and use one pound of sweet Italian sausage.  A great soup!!!"
73,41095,Contest-Winning New England Clam Chowder,sp_aUSaElGf_41095_c_24OZIZcZ0IMLHoMiywnPmIaDev8,u_4KWp9ySEq5pN,Deb4250,1,2022-01-30 00:45:15,0,4,1,5,700,"I loved this chowder! Admittedly, I made it a seafood chowder by adding clams, mussels, scallops and lobster and I made a double batch. It was delicious!"
4,17826,Amish Breakfast Casserole,sp_aUSaElGf_17826_c_24Om58IpM1pmwZrR4oCbpHAhZ5v,u_2rdENNpULwGt,Janice295,1,2022-01-30 02:30:20,0,21,0,0,905,I made this during the holidays and it was delicious. I am making it again for breakfast tomorrow. I highly recommend trying this dish.
73,41095,Contest-Winning New England Clam Chowder,sp_aUSaElGf_41095_c_24QzMl75f57HVh81zVut6EKOFTH,u_fqrybAdYjgjG,jeansch123,1,2022-01-30 21:19:12,1,4,1,3,687,"I made this exactly as written. I don’t like making alterations until I’ve tried it as suggested. I dislike reading reviews that change it all up! When you do that, it’s a different recipe. Anyway, the chowder was good but not excellent. I’ve had a lot of chowders, especially in Maine, and they are delicious! I like a thicker, richer body and more clams. Wish I had access to fresh clams (at a decent price!) here in the Midwest. If you like a thinner broth, you’ll probably like it."
73,41095,Contest-Winning New England Clam Chowder,sp_aUSaElGf_41095_c_24TXKadFfbmW6eRV07VmK2lVrwP,u_zVEghlzoBO0t,cheryl166,1,2022-01-31 18:59:38,0,16,15,4,690,"I found a large can of fresh clams at Whole Foods in their refrigerated  fish section for those that do not have fresh clams at their market and much better then those canned clams you find in the grocery canned meat section. If you have a Whole Foods nearby. Also, being a busy mom-I had a bag of frozen diced has browns and used those instead of peeling and dicing my potatoes-turned out every bit as good and saved me 15 minutes prep time. This was a tasty success for a cold winter evening. I made homemade bread bowls and hollowed them out to serve the chowder in. Toast the extra bread you remove as  crotons to serve in the soup."
3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_24RHB8eTEXJLClQes1dAiD4NTg1,u_EX2BIZeieUJv,Raymond179,1,2022-01-31 22:04:12,1,3,15,3,331,Recipe is good but the directions suck they lump three or four different steps into one step so you're constantly back and forth between ingredients and directions trying to remember where you're at
100,82745,Mamaw Emily’s Strawberry Cake,sp_aUSaElGf_82745_c_24UegILWAxjcjEH8iUvKBDaNGJ0,u_OLKtItxsfSe7,Jessica785,1,2022-02-01 04:29:27,0,9,1,2,793,"A bit too rich for my taste. If I make it again, I think I would do a light whipped cream topping with strawberries rather than the frosting from this recipe (which just felt like *too much*)."
3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_24XWPOigpKeivdtyj4eYg3wQRkm,u_oH0MV8kB3OZK,Michael680,1,2022-02-02 04:49:47,0,20,4,5,795,"My two kids can be fairly picky eaters. They have recently decided they like cheeseburgers. I saw this soup recipe and thought ""Why not? Let's give this a try."" Miracle of all miracles, they both liked the soup! Instead of garnishing with sour cream, we used a few spoonfuls of pickle relish because whenever my daughter orders a cheeseburger in a restaurant she orders it with ""pickles, extra pickles, and more extra pickles."""
3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_24YuhGmcHjbhNjPBO7wwzOtowd1,u_j6XdnbRT1vtZ,Joan9859,1,2022-02-02 16:39:18,0,36,1,5,928,"Very good! To save using an extra pan, I did not divide the butter; I melted all of the butter to cook the vegetables in, then stirred in the flour to cook it - I then proceeded with the recipe as written."
78,36217,Creamy Macaroni and Cheese,sp_aUSaElGf_36217_c_24Zh0Sr7Gldnytv5O1zdfdXdGmj,u_Z8NvFJwDxp6D,amsm,40,2022-02-02 23:16:32,0,3,0,4,732,"My kids love macaroni and cheese with Velveeta, and they like this one. It’s easy to make and a great side dish. I would’ve liked a little crunch on top, or something to contrast the creaminess."
58,32248,Smothered Chicken Breasts,sp_aUSaElGf_32248_c_24aCdWjL90KaFZLme9xX4XKZl5y,u_Su0dh8JpGC7d,IdaMay,1,2022-02-03 03:36:38,0,3,1,5,646,"used lemon juice and fresh ground pepper. Also put chicken in oven with cheese, broiled for a couple minutes just to melt cheese. Sooo good!"
23,14600,Buttery Cornbread,sp_aUSaElGf_14600_c_24bgMJYSjjVbR2JR7FNZYmyrWg5,u_drPf0X3Wcm0U,vsmith8403036,1,2022-02-03 16:10:51,0,1,0,5,617,"I’ve tried so many corn bread recipes out there and this one is the best one by far! I’m so happy I found this recipe! If you have a few extra minutes, this recipe is worth making"
33,32535,Creamy Grape Salad,sp_aUSaElGf_32535_c_24c1QcE9W6lHEDhT6fQv4n8lGKL,u_b7UorCaPL3YU,Lisa583,1,2022-02-03 19:04:05,0,2,1,5,604,This is so yummy!  I used the red grapes only and it was just as good.
13,32480,Basic Homemade Bread,sp_aUSaElGf_32480_c_24cMb7LsbGaQlczKRsBSJknoT8N,u_PiOVYKzZxXdC,MikeyW,1,2022-02-03 21:58:09,0,18,8,5,757,"Despite my relative novice level this turned out good! What made me select this recipe is the homemade bread tips that Taste of Home provided. I enjoyed the simplicity, which made the recipe more approachable. My first attempt was a fail and was completely my fault because I didn't check the expiration date on my yeast (which I knew after reading the Tips). The second attempt was so much better and gives me hope that I can get even better results. I didn't have bread flour so I just used regular all-purpose flour. My family enjoyed the bread as well!"
1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_24cc4VZR87RR5vdkYAnsnq6YaOS,u_xDTU4BqIVIc9,Quest,1,2022-02-04 00:05:24,0,6,0,5,693,"I absolutely love this recipe. I've tweaked it quite a bit. When I want a spicier chili, I exchange the green chilis for canned diced jalapenos. It's SO GOOD that way. I also add an extra 4oz can of green chilis/diced jalapenos to it every time I make it. It does not double well, but have made 1.5 times the recipe and it's great for extra large crowds/plenty of leftovers. It's a great snow day recipe, I've made it 3 times these past 2 weeks!"
1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_24cuIEu6UoJvd5VRMAoqnTPR9wd,u_uj79hCc4xVhm,Towanka,1,2022-02-04 02:35:14,0,28,2,0,891,"This is delicious and I make it often. One such time was when our daughter, her husband and their two sons  were visiting us from Virginia. I made a double batch and served it for dinner one evening and it really made a hit. Since there was a small amount left I put the leftover in the refrigerator. I walked into the kitchen the next morning to see our son in law with a big bowl of it headed for the microwave, which puzzled me. He gave me a big smile and told me it was the first thing he thought of when he woke up that morning and that was his breakfast. I give this soup 5 stars!"
7,12540,Flavorful Chicken Fajitas,sp_aUSaElGf_12540_c_24h3fhQeqRVEbnGkG6DFPwy5vdR,u_FZ65lbirpuvo,Carol353,50,2022-02-05 13:51:36,0,2,0,5,689,"Excellent recipe, have made it many times with chicken, but this time I used shrimp & scallops and it was amazing!! Served it with Cilantro Lime Rice & homemade salsa...delish!"
1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_24hhcbywpsgGqG7yeDFH1IPZCb8,u_HuJVXMzQqJoI,Sandy1256,1,2022-02-05 19:20:05,0,11,0,5,833,"Wow!!!  This recipe is excellent as written!!  The only change I made was that I used a 40 oz. jar of great northern beans.  It tastes so good, with just the right amount of heat!!!"
81,27626,Skillet Shepherd’s Pie,sp_aUSaElGf_27626_c_24i9qFXmM9oqquncgKTp9PssEk2,u_rdkcRNALAH99,laura70,1,2022-02-05 23:12:08,0,9,3,5,743,Everyone loved this. I love how quick it was to make. So easy if you use the prepackaged containers of mashed potatoes. I used canned veggies and one beef bouillon cube. The sour cream was a nice touch.
83,9735,Comforting Chicken Noodle Soup,sp_aUSaElGf_9735_c_24kgwvAyFRg0guSTzS0lgvcPPng,u_Z9xG8UULh8a1,Sillyman1,1,2022-02-06 20:44:01,0,5,4,5,648,I ended up using rotisserie chicken and cooked it in an instant pot with a little onion powder and 16 ounces of frozen mixed vegetables.  It turned out terrific and even my picky children liked the soup.  I will say that it needs to be cooked in a larger instant pot as it ran over in my 6 quart instant pot (14 minutes with instant release).  I put the sour cream in at the end before serving.  But I will make this again.
